"id","class","group","name","activeIngredient","formatted_activeIngredient","strength","formatted_strength","ingredient_strength","formatted_ingredient_strength","form","formatted_form","package","formatted_package","unit","formatted_unit","standard","age","registerCode","registerCompany","registerCountry","registerAddress","manufactureCompany","manufactureCountry","manufactureAddress","createdAt","updatedAt","formatted_manufactureCountry","using"
"7c57b41f-1665-4e83-810b-21d1efd22586",Các loại khác,Tân dược,Alphachymotrypsin éloge,"Alphachymotrypsin 4,2mg",Alpha chymotrypsin, ,"4.2mg","Alphachymotrypsin 4,2mg -  ",Alpha chymotrypsin 4.2mg,Viên nén,Viên,"Hộp 1 vỉ,  2 vỉ x 10 viên nén",,,Viên,TCCS,"18 tháng",VD-14855-11,Công ty liên doanh dược phẩm ELOGE FRANCE Việt Nam,Việt Nam,Khu công nghiệp Quế Võ - Bắc Ninh,Công ty liên doanh dược phẩm ELOGE FRANCE Việt Nam,Việt Nam,Khu công nghiệp Quế Võ - Bắc Ninh,2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"487bbfbf-42d2-4aa3-b990-6cedcce9b9ba",Các loại khác,Tân dược,T-Alpha,"Chymotrypsin 4,2 mg",Alpha chymotrypsin, ,"4.2mg","Chymotrypsin 4,2 mg -  ",Alpha chymotrypsin 4.2mg,Viên nén,Viên,Hộp 10 vỉ x 10 viên nén,,,Viên,TCCS,"36 tháng",VD-15349-11,Công ty Cổ phần Dược Lâm Đồng - Ladophar.,Việt Nam,"6A Ngô Quyền, Phường 6, TP. Đà Lạt, tỉnh Lâm Đồng",Công ty Cổ phần Dược Lâm Đồng - Ladophar.,Việt Nam,"6A Ngô Quyền, Phường 6, TP. Đà Lạt, tỉnh Lâm Đồng",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
d36658d8-ef12-40ae-82bf-a85f4ed295fc,,,Alphachymotrypsin,Alphachymotrypsin 4200 Unit/ viên,Alpha chymotrypsin,--,"4.2mg",Alphachymotrypsin 4200 Unit/ viên - --,Alpha chymotrypsin 4.2mg,Viên nén,Viên,"Hộp 2 vỉ, 5 vỉ x 10 viên nén",,,Viên,TCCS,"24 tháng",VD-16287-12,Công ty cổ phần dược phẩm TV.Pharm,Việt Nam,"27 Điện Biên Phủ, phường 9, TP. Trà Vinh, tỉnh Trà Vinh",Công ty cổ phần dược phẩm TV.Pharm,Việt Nam,"27 Điện Biên Phủ, thị xã Trà Vinh, tỉnh Trà Vinh",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"2264b49b-e133-44db-a238-e827ee821db2",,,Alpha-Chymotrypsin,Chymotrypsin 4200IU,Alpha chymotrypsin,--,"4.2mg",Chymotrypsin 4200IU - --,Alpha chymotrypsin 4.2mg,Viên nén,Viên,hộp 2 vỉ x 10 viên nén,,,Viên,DĐVN IV,"18 tháng",VD-16529-12,Công ty cổ phần Dược phẩm Euvipharm,Việt Nam,"ấp Bình Tiền 2, xã Đức Hoà hạ, Đức Hoà, Long An",Công ty cổ phần Dược phẩm Euvipharm,Việt Nam,"ấp Bình Tiền 2, xã Đức Hoà hạ, Đức Hoà, Long An",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
c321bb23-0952-4c73-a63b-ad65ef4dbbfa,,,Alpha chymotrypsin,"Chymotrypsin 4,2mg",Alpha chymotrypsin,--,"4.2mg","Chymotrypsin 4,2mg - --",Alpha chymotrypsin 4.2mg,Viên nén,Viên,Hộp 2 vỉ x 10 viên nén,,,Viên,DĐVN IV,"18 tháng",VD-16596-12,Công ty cổ phần dược phẩm trung ương VIDIPHA,Việt Nam,"ấp Tân Bình, xã Tân Hiệp, huyện Tân Uyên, tỉnh Bình Dương",Công ty cổ phần dược phẩm trung ương VIDIPHA,Việt Nam,"ấp Tân Bình, xã Tân Hiệp, huyện Tân Uyên, tỉnh Bình Dương",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
e5d3bf3e-7292-4832-bdbe-1b41063a9a97,Các loại khác,Tân dược,Babytrim- New Alpha,Alphachymo- trypsin,Alpha chymotrypsin,"4,2mg/ viên","4.2mg","Alphachymo- trypsin - 4,2mg/ viên",Alpha chymotrypsin 4.2mg,Bột pha hỗn dịch uống,Bột/cốm/hạt pha uống,"Hộp 10 gói 1,5g",,,Gói,TCCS,"24 tháng",VD-17543-12,Công ty cổ phần dược phẩm Trung ương I - Pharbaco,Việt Nam,"160 - Tôn Đức Thắng - Đống Đa - Hà Nội",Công ty cổ phần dược phẩm Trung ương 1 - Pharbaco.,Việt Nam,"Thanh Xuân, Sóc Sơn, Hà Nội",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
eb2f948f-30ee-4c96-9a84-efb9d273de36,Các loại khác,Tân dược,Alphachymotrypsin,Chymotrypsin,Alpha chymotrypsin,"4200 đơn vị/ viên","4.2mg",Chymotrypsin - 4200 đơn vị/ viên,Alpha chymotrypsin 4.2mg,Viên nén,Viên,"Hộp 2 vỉ, 10 vỉ, 20 vỉ x 10 viên",,,Viên,DĐVNIV,"36 tháng",VD-17770-12,Công ty TNHH một thành viên dược phẩm và sinh học y tế,Việt Nam,"31 Ngô Thời Nhiệm, P. 6, Q. 3, TP. Hồ Chí Minh",Công ty TNHH một thành viên dược phẩm và sinh học y tế,Việt Nam,"Lô III - 18 đường số 13, Khu công nghiệp Tân Bình, Quận Tân Phú, TP. Hồ Chí Minh",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"790469d2-94d0-4c73-8cf1-9d3376c03411",Các loại khác,Tân dược,Alphachymotrypsin,Alpha-chymotrypsin,Alpha chymotrypsin,"21 microkatals","4.2mg",Alpha-chymotrypsin - 21 microkatals,Alpha chymotrypsin 4.2mg,viên nén,Viên,"Hộp 2 vỉ, 100 vỉ x 10 viên",,,Viên,TCCS,"36 tháng",VD-17788-12,Công ty TNHH sản xuất thương mại dược phẩm NIC (NIC Pharma),Việt Nam,"Lô 11D đường C, Khu công nghiệp Tân Tạo, quận Bình Tân, tp. Hồ Chí Minh",Công ty TNHH sản xuất thương mại dược phẩm NIC (NIC Pharma),Việt Nam,"Lô 11D đường C, Khu công nghiệp Tân Tạo, quận Bình Tân, tp. Hồ Chí Minh",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"9aa08f57-1885-4db9-b9a7-c6b427976904",Các loại khác,Tân dược,Alpha chymotrypsin,"Alpha chymotrypsin 4,2mg/ viên",Alpha chymotrypsin, ,"4.2mg","Alpha chymotrypsin 4,2mg/ viên -  ",Alpha chymotrypsin 4.2mg,Viên nén,Viên,Hộp 2 vỉ x 10 viên nén,,,Viên,TCCS,"24 tháng",VD-4264-07,Chưa xác định,Việt Nam,,Công ty cổ phần Dược Hậu Giang,Việt Nam,"288 Bis Nguyễn Văn Cừ - TP. Cần Thơ",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"6226576f-96c1-4d21-a7da-f456e05f61ae",Các loại khác,Tân dược,Alphachymotrypsin,Alphachymotrypsin,Alpha chymotrypsin,"4200 IU","4.2mg",Alphachymotrypsin - 4200 IU,Alpha chymotrypsin 4.2mg,viên nén,Viên,Hộp 10 vỉ x 10 viên,,,Viên,TCCS,"36 tháng",VD-17892-12,Công ty cổ phần Dược phẩm Cần Giờ,Việt Nam,"186-188 Lê Thánh Tôn, P. Bến Thành, Q1, Tp HCM",Công ty TNHH US pharma USA,Việt Nam,"Lô B1-10, Đường D2, KCN Tây Bắc Củ Chi, Tp HCM",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
d0889bd4-5003-4b3b-ba3c-c2e05a027fb8,Các loại khác,Tân dược,Alphadeka DK,Alphachymotrypsin,Alpha chymotrypsin,"8,4 mg (tươgn ứng 8400 đơn vị Chymotrypsin USP)","8.4mg","Alphachymotrypsin - 8,4 mg (tươgn ứng 8400 đơn vị Chymotrypsin USP)",Alpha chymotrypsin 8.4mg,Viên nén,Viên,"Hộp 2 vỉ, 10 vỉ x 10 viên",,,Viên,TCCS,"24 tháng",VD-17909-12,Công ty cổ phần dược phẩm Hà Tây,Việt Nam,"10A Quang Trung - Hà Đông - Hà Nội",Công ty cổ phần dược phẩm Hà Tây,Việt Nam,La Khê - Văn Khê - Hà Đông - Hà Nội,2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"50762778-e28f-45b2-bf52-5a3e51804dc6",Các loại khác,Tân dược,Alphadeka DK,Alphachymotrypsin,Alpha chymotrypsin,"6,3 mg (tương ứng 6300 đơn vị Chymotrypsin USP)","6.3mg","Alphachymotrypsin - 6,3 mg (tương ứng 6300 đơn vị Chymotrypsin USP)",Alpha chymotrypsin 6.3mg,Viên nén,Viên,"Hộp 2 vỉ, 10 vỉ x 10 viên",,,Viên,DĐNV IV,"24 tháng",VD-17910-12,Công ty cổ phần dược phẩm Hà Tây,Việt Nam,"10A Quang Trung - Hà Đông - Hà Nội",Công ty cổ phần dược phẩm Hà Tây,Việt Nam,La Khê - Văn Khê - Hà Đông - Hà Nội,2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
bfeefe9c-05c1-4267-8046-f02a6dced4c7,Các loại khác,Tân dược,Hatabtrypsin,Alphachymotrypsin,Alpha chymotrypsin,"4,2 mg (tương ứng 21 microkatal)","4.2mg","Alphachymotrypsin - 4,2 mg (tương ứng 21 microkatal)",Alpha chymotrypsin 4.2mg,Viên nén,Viên,"Hộp 2 vỉ, 5 vỉ x 10 viên",,,Viên,DĐNV IV,"24 tháng",VD-17913-12,Công ty cổ phần dược phẩm Hà Tây,Việt Nam,"10A Quang Trung - Hà Đông - Hà Nội",Công ty cổ phần dược phẩm Hà Tây,Việt Nam,La Khê - Văn Khê - Hà Đông - Hà Nội,2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
e736aa6b-c904-45eb-a5c7-2290ed5b3ed9,Hạ nhiệt - giảm đau - chống viêm phi steroid,Tân dược,Alphabiotic,Chymotrypsin,Alpha chymotrypsin,"21 microkatal","4.2mg",Chymotrypsin - 21 microkatal,Alpha chymotrypsin 4.2mg,viên nén,Viên,hộp 2 vỉ x 10 viên,,,Viên,DĐVN IV,"36 tháng",VD-18056-12,Công ty cổ phần LD dược phẩm Medipharco-Tenamyd BR s.r.l,Việt nam,"Số 8, Nguyễn Trường Tộ, P. Phước Vĩnh, TP. Huế, Thừa Thiên Huế",Công ty cổ phần LD dược phẩm Medipharco-Tenamyd BR s.r.l,Việt Nam,"Số 8, Nguyễn Trường Tộ, P. Phước Vĩnh, TP. Huế, Thừa Thiên Huế",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"32ed9a37-59ae-48d7-8fc6-1ceec63c12cb",Các loại khác,Tân dược,Alpha Chymotrypsin,Chymotrypsin (tương đương 4200 USP unit)  21 microkatal,Alpha chymotrypsin,,"4.2mg",Chymotrypsin (tương đương 4200 USP unit)  21 microkatal,Alpha chymotrypsin 4.2mg,Viên nén,Viên,Hộp 2 vỉ x 10 viên,,,Viên,TCCS,"24 tháng",VD-18197-13,Công ty cổ phần dược Hậu Giang,Việt Nam,"288 Bis Nguyễn Văn Cừ, p. An Hoà, Q. Ninh Kiều, Cần Thơ",Công ty cổ phần dược Hậu Giang,Việt Nam,"288 Bis Nguyễn Văn Cừ, p. An Hoà, Q. Ninh Kiều, Cần Thơ",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"2500855a-fa5d-4378-b824-78f506ca3c0f",Hạ nhiệt - giảm đau - chống viêm phi steroid,Tân dược,Alphachymotrypsin,"Chymotrypsin 4,2mg (tương đương 21 microkatal)",Alpha chymotrypsin,,"4.2mg","Chymotrypsin 4,2mg (tương đương 21 microkatal)",Alpha chymotrypsin 4.2mg,viên nén,Viên,"hộp 2 vỉ, 10 vỉ, 50 vỉ (nhôm/PVC) x 10 viên, hộp 2 vỉ (nhôm/nhôm) x 10 viên",,,Viên,DĐVN IV,"24 tháng",VD-18417-13,Công ty cổ phần dược TW Mediplantex,Việt Nam,"358 Giải phóng, P. Phương Liệt, Thanh xuân, Hà Nội",Công ty cổ phần dược TW Mediplantex,Việt nam,"Thôn Trung Hậu, xã Tiền Phong, huyện Mê Linh, Hà Nội",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"1bb39706-ac8f-4b29-b64e-61f7e73bb470",Các loại khác,Tân dược,Alfachim,"Chymotrypsin (tương đương 4200 đơn vị USP)  4,2 mg",Alpha chymotrypsin,,"4.2mg","Chymotrypsin (tương đương 4200 đơn vị USP)  4,2 mg",Alpha chymotrypsin 4.2mg,Viên nén,Viên,"Hộp 2 vỉ, 3 vỉ, 20 vỉ, 50 vỉ, 100 vỉ x 10 viên",,,Viên,TCCS,"36 tháng",VD-18712-13,Công ty cổ phần dược phẩm Cửu Long,Việt Nam,"Số 150 đường 14 tháng 9, TP. Vĩnh Long, tỉnh Vĩnh Long",Công ty cổ phần dược phẩm Cửu Long,Việt Nam,"Số 150 đường 14 tháng 9, TP. Vĩnh Long, tỉnh Vĩnh Long",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"26c53721-f48a-4917-b455-95b04d2e9637",Các loại khác,Tân dược,Alphavien,"Chymotrypsin (tương ứng 4200 IU) 4,2 mg",Alpha chymotrypsin,,"4.2mg","Chymotrypsin (tương ứng 4200 IU) 4,2 mg",Alpha chymotrypsin 4.2mg,viên nén,Viên,"Hộp 2 vỉ, 10 vỉ x 10 viên",,,Viên,DĐVN IV,"24 tháng",VD-20148-13,Công ty cổ phần Dược ATM,Việt Nam,"89F, Nguyễn Văn Trỗi, P. Phương Liệt, Q. Thanh Xuân, Tp Hà Nội",Công ty cổ phần dược vật tư y tế Thái Bình,Việt Nam,Km 4 đường Hùng Vương - TP. Thái Bình - tỉnh Thái Bình,2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"3324f108-d3a7-4a83-8b6e-bfb6e10ae945",Hạ nhiệt - giảm đau - chống viêm phi steroid,Tân dược,Meditrypsin,Chymotrypsin 4200 đơn vị USP,Alpha chymotrypsin,,"4.2mg",Chymotrypsin 4200 đơn vị USP,Alpha chymotrypsin 4.2mg,viên nén,Viên,"hộp 2 vỉ, 50 vỉ x 10 viên",,,Viên,DĐNV IV,"36 tháng",VD-18809-13,Công ty cổ phần LD dược phẩm Medipharco-Tenamyd BR s.r.l,Việt nam,"Số 8, Nguyễn Trường Tộ, P. Phước Vĩnh, TP. Huế, Thừa Thiên Huế",Công ty cổ phần LD dược phẩm Medipharco-Tenamyd BR s.r.l,Việt Nam,"Số 8, Nguyễn Trường Tộ, P. Phước Vĩnh, TP. Huế, Thừa Thiên Huế",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
fced40ec-a863-4528-b9e7-654d2ece65c6,Hạ nhiệt - giảm đau - chống viêm phi steroid,Tân dược,Medo   42,Chymotrypsin (tương đương 8400 đơn vị USP)  42 microkatal,Alpha chymotrypsin,,"8.4mg",Chymotrypsin (tương đương 8400 đơn vị USP)  42 microkatal,Alpha chymotrypsin 8.4mg,viên nén,Viên,hộp 2 vỉ x 10 viên,,,Viên,DĐNV IV,"36 tháng",VD-18810-13,Công ty cổ phần LD dược phẩm Medipharco-Tenamyd BR s.r.l,Việt nam,"Số 8, Nguyễn Trường Tộ, P. Phước Vĩnh, TP. Huế, Thừa Thiên Huế",Công ty cổ phần LD dược phẩm Medipharco-Tenamyd BR s.r.l,Việt Nam,"Số 8, Nguyễn Trường Tộ, P. Phước Vĩnh, TP. Huế, Thừa Thiên Huế",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"35005c3f-a295-4690-9193-38cd582539fd",Các loại khác,Tân dược,Chymobest,"Alphachymotrypsin (tương ứng 4200 IU) 4,2 mg",Alpha chymotrypsin,,"4.2mg","Alphachymotrypsin (tương ứng 4200 IU) 4,2 mg",Alpha chymotrypsin 4.2mg,Viên nén,Viên,"Hộp 2 vỉ, 10 vỉ x 10 viên",,,Viên,DĐVN IV,"24 tháng",VD-18952-13,Công ty cổ phần dược phẩm Hà Tây,Việt Nam,"10A Quang Trung - Hà Đông - Hà Nội",Công ty cổ phần dược phẩm Hà Tây,Việt Nam,La Khê - Văn Khê - Hà Đông - Hà Nội,2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"12d873cf-87e2-4809-9559-58a290dd1abf",Các loại khác,Tân dược,Katrypsin,alphachymotrypsin 21 microkatals,Alpha chymotrypsin,,"4.2mg",alphachymotrypsin 21 microkatals,Alpha chymotrypsin 4.2mg,Viên nén,Viên,hộp 10 vỉ x 10 viên,,,Viên,DĐVN IV,"24 tháng",VD-18964-13,Công ty cổ phần dược phẩm Khánh Hoà,Việt Nam,"82 Thống Nhât, TP. Nha Trang, Khánh Hoà",Công ty cổ phần dược phẩm Khánh Hoà,Việt Nam,"Đường 2 tháng 4, P. Vĩnh Hoà, TP. Nha Trang, Khánh Hoà",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"4a07307b-f39b-4343-96f1-d0059bea88e9",Các loại khác,Tân dược,Anphamitasin,Chymotrypsin  4200 đơn vị,Alpha chymotrypsin,,"4.2mg",Chymotrypsin  4200 đơn vị,Alpha chymotrypsin 4.2mg,Viên nén,Viên,"Hộp 10 vỉ, 20 vỉ x 10 viên",,,Viên,DĐVN IV,"36 tháng",VD-19203-13,Công ty TNHH một thành viên dược phẩm và sinh học y tế,Việt Nam,"31 Ngô Thời Nhiệm, P. 6, Q. 3, TP. Hồ Chí Minh",Công ty TNHH một thành viên dược phẩm và sinh học y tế,Việt Nam,"Lô III - 18, đường số 13, Khu công nghiệp Tân Bình, Quận Tân Phú, TP. Hồ Chí Minh",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
c856a329-8630-42cc-964a-dc9b98fd03f7,Các loại khác,Tân dược,Alphachymotrypsin,Alphachymotrypsin 4200 đơn vị USP chymotrypsin,Alpha chymotrypsin,,"4.2mg",Alphachymotrypsin 4200 đơn vị USP chymotrypsin,Alpha chymotrypsin 4.2mg,Viên nén,Viên,"Hộp 2 vỉ nhôm/ nhôm x 10 viên; Hộp 10 vỉ, 100 vỉ nhôm/ PVC x 10 viên",,,Viên,TCCS,"18 tháng",VD-19250-13,Chi nhánh Công ty cổ phần dược phẩm Phong Phú- Nhà máy sản xuất dược phẩm Usarichpharm,Việt Nam,"30- 32 Phong Phú, P.12, Q.8, TP. Hồ Chí Minh",Chi nhánh Công ty cổ phần dược phẩm Phong Phú- Nhà máy sản xuất dược phẩm Usarichpharm,việt nam,"Lô 12, Đường số 8, KCN Tân Tạo, Q. Bình Tân, TP. Hồ Chí Minh",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"86381a3d-58cb-4914-886b-c3fd7fb11947",Các loại khác,Tân dược,Amfaneo,Alphachymotrypsin 21 microkatals,Alpha chymotrypsin,,"4.2mg",Alphachymotrypsin 21 microkatals,Alpha chymotrypsin 4.2mg,Viên nén,Viên,"Hộp 1 vỉ, 2 vỉ, 10 vỉ x 10 viên",,,Viên,TCCS,"24 tháng",VD-19315-13,Công ty cổ phần dược phẩm Ampharco U.S.A,Việt Nam,"KCN Nhơn Trạch 3, huyện Nhơn Trạch, tỉnh Đồng Nai",Công ty cổ phần dược phẩm Ampharco U.S.A,Việt Nam,"KCN Nhơn Trạch 3, huyện Nhơn Trạch, tỉnh Đồng Nai",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"2c2fbde3-e633-4d6c-ad29-6af979edafca",Các loại khác,Tân dược,Usatrypsin,Alphachymotrypsin 21 microkatals,Alpha chymotrypsin,,"4.2mg",Alphachymotrypsin 21 microkatals,Alpha chymotrypsin 4.2mg,Viên nén,Viên,"Hộp 1 vỉ, 2 vỉ, 10 vỉ x 10 viên",,,Viên,TCCS,"24 tháng",VD-19767-13,Công ty cổ phần dược phẩm Ampharco U.S.A,Việt Nam,"KCN Nhơn Trạch 3, huyện Nhơn Trạch, tỉnh Đồng Nai",Công ty cổ phần dược phẩm Ampharco U.S.A,Việt Nam,"KCN Nhơn Trạch 3, huyện Nhơn Trạch, tỉnh Đồng Nai",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
de386cb4-2855-45db-9acb-6d89e73891bb,Các loại khác,Tân dược,Alphachymotrypsin Glomed,Chymotrypsin 4200 đơn vị USP,Alpha chymotrypsin,,"4.2mg",Chymotrypsin 4200 đơn vị USP,Alpha chymotrypsin 4.2mg,Viên nén,Viên,Hộp 2 vỉ x 10 viên,,,Viên,TCCS,"24 tháng",VD-19771-13,Công ty cổ phần dược phẩm Glomed,Việt Nam,"35 Đại lộ Tự do, KCN Việt Nam - Singapore, tỉnh Bình Dương",Công ty cổ phần dược phẩm Glomed,Việt Nam,"35 Đại lộ Tự do, KCN Việt Nam - Singapore, tỉnh Bình Dương",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"923fa7c2-e344-43e7-be72-2946693dfba4",Các loại khác,Tân dược,Trypsinmed,Chymotrypsin 4200 đơn vị USP,Alpha chymotrypsin,,"4.2mg",Chymotrypsin 4200 đơn vị USP,Alpha chymotrypsin 4.2mg,Viên nén,Viên,Hộp 2 vỉ x 10 viên,,,Viên,TCCS,"24 tháng",VD-19772-13,Công ty cổ phần dược phẩm Glomed,Việt Nam,"35 Đại lộ Tự do, KCN Việt Nam - Singapore, tỉnh Bình Dương",Công ty cổ phần dược phẩm Glomed,Việt Nam,"35 Đại lộ Tự do, KCN Việt Nam - Singapore, tỉnh Bình Dương",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
ee7232dc-c831-412b-b407-34b9998c6c17,Hạ nhiệt - giảm đau - chống viêm phi steroid,Tân dược,Hanotrypsin,"Chymotrypsin 21 microkatals (4,2mg)",Alpha chymotrypsin,,"4.2mg","Chymotrypsin 21 microkatals (4,2mg)",Alpha chymotrypsin 4.2mg,viên nén,Viên,"hộp 2 vỉ, 10 vỉ, 50 vỉ x 10 viên",,,Viên,TCCS,"24 tháng",VD-19872-13,Công ty cổ phần dược phẩm Hà Nội,Việt Nam,"170 đường La Thành, Đống Đa, Hà Nội",Công ty cổ phần dược phẩm Hà Nội,Việt Nam,"Lô 15, KCN. Quang Minh, Mê Linh, Hà Nội",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"7563c59a-50ab-4765-af08-6113296aa846",Các loại khác,Tân dược,Alphachymotrypsin,"Alphachymotrypsin 4,2mg",Alpha chymotrypsin,,"4.2mg","Alphachymotrypsin 4,2mg",Alpha chymotrypsin 4.2mg,Viên nén,Viên,"Hộp 2 vỉ nhôm/ nhôm x 10 viên; Hộp 10 vỉ, 100 vỉ nhôm/ PVC x 10 viên",,,Viên,TCCS,"18 tháng",VD-20138-13,Chi nhánh Công ty cổ phần dược phẩm Phong Phú- Nhà máy sản xuất dược phẩm Usarichpharm,Việt Nam,"Lô 12, Đường số 8, KCN Tân Tạo, Q. Bình Tân, TP. Hồ Chí Minh",Chi nhánh Công ty cổ phần dược phẩm Phong Phú- Nhà máy sản xuất dược phẩm Usarichpharm,Việt Nam,"Lô 12, Đường số 8, KCN Tân Tạo, Q. Bình Tân, TP. Hồ Chí Minh",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Uống
"3e6dbb24-5c98-4e96-af9f-47b2084bec80",Các loại khác,Tân dược,Euvi - Alpha,Chymotrypsin (tương đương 21 microkatals) 4200IU,Alpha chymotrypsin,,"4.2mg",Chymotrypsin (tương đương 21 microkatals) 4200IU,Alpha chymotrypsin 4.2mg,Viên nén,Viên,"Hộp 2 vỉ, 10 vỉ x 10 viên",,,Viên,DĐVNIV,"24 tháng",VD-20427-14,Công ty cổ phần Dược phẩm Euvipharm,Việt Nam,"ấp Bình Tiền 2, xã Đức Hoà hạ, Đức Hoà, Long An",Công ty cổ phần Dược phẩm Euvipharm,Việt Nam,"ấp Bình Tiền 2, xã Đức Hoà hạ, Đức Hoà, Long An",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"52db1f7e-9982-4b9c-a2b5-77bed97a86ae",Các loại khác,Tân dược,Euvi - Alpha HD,Chymotrypsin (tương đương 42 microkatals)  8400IU,Alpha chymotrypsin,,"8.4mg",Chymotrypsin (tương đương 42 microkatals)  8400IU,Alpha chymotrypsin 8.4mg,Viên nén,Viên,Hộp 2 vỉ x 10 viên,,,Viên,DĐVNIV,"24 tháng",VD-20428-14,Công ty cổ phần Dược phẩm Euvipharm,Việt Nam,"ấp Bình Tiền 2, xã Đức Hoà hạ, Đức Hoà, Long An",Công ty cổ phần Dược phẩm Euvipharm,Việt Nam,"ấp Bình Tiền 2, xã Đức Hoà hạ, Đức Hoà, Long An",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
"6aad0175-c878-4579-a713-330725bf9c0d",Các loại khác,Tân dược,Alphachymotrypsin - BVP 8400,Chymotrypsin 8400 IU,Alpha chymotrypsin,,"8.4mg",Chymotrypsin 8400 IU,Alpha chymotrypsin 8.4mg,Viên nén,Viên,"Hộp 2 vỉ x 10 viên (vỉ nhôm - nhôm hoặc vỉ nhôm - PVC/PVdC); Hộp 10 vỉ, 100 vỉ x 10 viên (vỉ nhôm - PVC/PVdC)",,,Viên,TCCS,"24 tháng",VD-20618-14,Công ty Cổ phần BV Pharma,Việt Nam,"Ấp 2, Xã Tân Thạnh Tây-Huyện Củ Chi-Thành phố Hồ Chí Minh",Công ty Cổ phần BV Pharma,Việt Nam,"Ấp 2, Xã Tân Thạnh Tây-Huyện Củ Chi-Thành phố Hồ Chí Minh",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
d732069b-20e0-4d68-bfe3-e5eef8b7bde8,Các loại khác,Tân dược,Usatrypsin Fort,Alphachymotrypsin 42 microkatal,Alpha chymotrypsin,,"8.4mg",Alphachymotrypsin 42 microkatal,Alpha chymotrypsin 8.4mg,Viên nén,Viên,"Hộp 1 vỉ, 2 vỉ, 10 vỉ x 10 viên",,,Viên,TCCS,"24 tháng",VD-20664-14,Công ty cổ phần dược phẩm Ampharco U.S.A,Việt Nam,"KCN Nhơn Trạch 3, huyện Nhơn Trạch, tỉnh Đồng Nai",Công ty cổ phần dược phẩm Ampharco U.S.A,Việt Nam,"KCN Nhơn Trạch 3, huyện Nhơn Trạch, tỉnh Đồng Nai",2021-12-31 14:58:21.002 +0700,2021-12-31 14:58:21.002 +0700,Việt Nam,Khác
