"id","name","createdAt","updatedAt","shortName"
330883,cefoperazone,2021-07-09 10:47:40.637 +0700,2021-07-09 10:47:40.637 +0700,""
330932,chlormezanone,2021-07-09 10:47:40.656 +0700,2021-07-09 10:47:40.656 +0700,""
330981,cilnidipine,2021-07-09 10:47:40.680 +0700,2021-07-09 10:47:40.680 +0700,""
331030,clofezone,2021-07-09 10:47:40.704 +0700,2021-07-09 10:47:40.704 +0700,""
331080,colistin,2021-07-09 10:47:40.724 +0700,2021-07-09 10:47:40.724 +0700,""
331113,cyclobutyrol,2021-07-09 10:47:40.740 +0700,2021-07-09 10:47:40.740 +0700,""
331159,deferasirox,2021-07-09 10:47:40.760 +0700,2021-07-09 10:47:40.760 +0700,""
331212,dextromethorphan,2021-07-09 10:47:40.783 +0700,2021-07-09 10:47:40.783 +0700,""
331252,difenpiramide,2021-07-09 10:47:40.796 +0700,2021-07-09 10:47:40.796 +0700,""
331312,diphtheria toxoid,2021-07-09 10:47:40.819 +0700,2021-07-09 10:47:40.819 +0700,""
330690,blood plasma,2021-07-09 10:47:40.547 +0700,2021-07-09 10:47:40.547 +0700,"[""huyết tương""]"
330451,aluminium hydroxide,2021-07-09 10:47:40.420 +0700,2021-07-09 10:47:40.420 +0700,"[""nhôm hydroxide"", ""nhôm hydroxyd"", ""aldioxa""]"
330499,ampicillin,2021-07-09 10:47:40.448 +0700,2021-07-09 10:47:40.448 +0700,""
330549,arsthinol,2021-07-09 10:47:40.472 +0700,2021-07-09 10:47:40.472 +0700,""
330593,bamifylline,2021-07-09 10:47:40.500 +0700,2021-07-09 10:47:40.500 +0700,""
330642,benzoxonium chloride,2021-07-09 10:47:40.524 +0700,2021-07-09 10:47:40.524 +0700,""
330691,boceprevir,2021-07-09 10:47:40.547 +0700,2021-07-09 10:47:40.547 +0700,""
330739,bupranolol,2021-07-09 10:47:40.567 +0700,2021-07-09 10:47:40.567 +0700,""
330836,carbutamide,2021-07-09 10:47:40.606 +0700,2021-07-09 10:47:40.606 +0700,""
330884,ceforanide,2021-07-09 10:47:40.637 +0700,2021-07-09 10:47:40.637 +0700,""
330933,chlormidazole,2021-07-09 10:47:40.657 +0700,2021-07-09 10:47:40.657 +0700,""
330982,cilostazol,2021-07-09 10:47:40.680 +0700,2021-07-09 10:47:40.680 +0700,""
331031,clofibrate,2021-07-09 10:47:40.704 +0700,2021-07-09 10:47:40.704 +0700,""
331081,collagen,2021-07-09 10:47:40.725 +0700,2021-07-09 10:47:40.725 +0700,""
331114,cyclofenil,2021-07-09 10:47:40.740 +0700,2021-07-09 10:47:40.740 +0700,""
331160,deferiprone,2021-07-09 10:47:40.761 +0700,2021-07-09 10:47:40.761 +0700,""
331213,dextromoramide,2021-07-09 10:47:40.783 +0700,2021-07-09 10:47:40.783 +0700,""
331253,difetarsone,2021-07-09 10:47:40.796 +0700,2021-07-09 10:47:40.796 +0700,""
331305,diphemanil,2021-07-09 10:47:40.816 +0700,2021-07-09 10:47:40.816 +0700,""
330452,aluminium nicotinate,2021-07-09 10:47:40.420 +0700,2021-07-09 10:47:40.420 +0700,"[""nhôm nicotinate""]"
330503,amprenavir,2021-07-09 10:47:40.449 +0700,2021-07-09 10:47:40.449 +0700,""
330548,artemether,2021-07-09 10:47:40.471 +0700,2021-07-09 10:47:40.471 +0700,""
330594,bamipine,2021-07-09 10:47:40.500 +0700,2021-07-09 10:47:40.500 +0700,""
330643,benzoyl peroxide,2021-07-09 10:47:40.525 +0700,2021-07-09 10:47:40.525 +0700,""
330692,bopindolol,2021-07-09 10:47:40.548 +0700,2021-07-09 10:47:40.548 +0700,""
330741,buprenorphine,2021-07-09 10:47:40.567 +0700,2021-07-09 10:47:40.567 +0700,""
330788,calcium glycerylphosphate,2021-07-09 10:47:40.585 +0700,2021-07-09 10:47:40.585 +0700,""
330837,carbuterol,2021-07-09 10:47:40.607 +0700,2021-07-09 10:47:40.607 +0700,""
330885,cefotaxime,2021-07-09 10:47:40.638 +0700,2021-07-09 10:47:40.638 +0700,""
330934,chlorobutanol,2021-07-09 10:47:40.657 +0700,2021-07-09 10:47:40.657 +0700,""
330983,cimetidine,2021-07-09 10:47:40.680 +0700,2021-07-09 10:47:40.680 +0700,""
331032,clofibride,2021-07-09 10:47:40.704 +0700,2021-07-09 10:47:40.704 +0700,""
331082,collagenase,2021-07-09 10:47:40.725 +0700,2021-07-09 10:47:40.725 +0700,""
331115,cycloguanil embonate,2021-07-09 10:47:40.741 +0700,2021-07-09 10:47:40.741 +0700,""
331161,deferoxamine,2021-07-09 10:47:40.762 +0700,2021-07-09 10:47:40.762 +0700,""
331214,dextropropoxyphene,2021-07-09 10:47:40.783 +0700,2021-07-09 10:47:40.783 +0700,""
331254,diflorasone,2021-07-09 10:47:40.796 +0700,2021-07-09 10:47:40.796 +0700,""
331316,diphtheria-hepatitis b-pertussisắtetanus,2021-07-09 10:47:40.820 +0700,2021-07-09 10:47:40.820 +0700,""
330453,aluminium oxide,2021-07-09 10:47:40.421 +0700,2021-07-09 10:47:40.421 +0700,"[""nhôm oxide""]"
330500,amrinone,2021-07-09 10:47:40.448 +0700,2021-07-09 10:47:40.448 +0700,""
330542,artemisinin,2021-07-09 10:47:40.470 +0700,2021-07-09 10:47:40.470 +0700,""
330595,barbexaclone,2021-07-09 10:47:40.501 +0700,2021-07-09 10:47:40.501 +0700,""
330644,benzydamine,2021-07-09 10:47:40.526 +0700,2021-07-09 10:47:40.526 +0700,""
330740,bupropion,2021-07-09 10:47:40.567 +0700,2021-07-09 10:47:40.567 +0700,""
330789,calcium hexamine thiocyanate,2021-07-09 10:47:40.585 +0700,2021-07-09 10:47:40.585 +0700,""
330838,cardioplegia solutions,2021-07-09 10:47:40.607 +0700,2021-07-09 10:47:40.607 +0700,""
330886,cefotetan,2021-07-09 10:47:40.639 +0700,2021-07-09 10:47:40.639 +0700,""
330935,chloroform,2021-07-09 10:47:40.658 +0700,2021-07-09 10:47:40.658 +0700,""
330984,cimetropium bromide,2021-07-09 10:47:40.681 +0700,2021-07-09 10:47:40.681 +0700,""
331033,clofoctol,2021-07-09 10:47:40.705 +0700,2021-07-09 10:47:40.705 +0700,""
331083,collagenase clostridium histolyticum,2021-07-09 10:47:40.725 +0700,2021-07-09 10:47:40.725 +0700,""
331116,cyclopentamine,2021-07-09 10:47:40.742 +0700,2021-07-09 10:47:40.742 +0700,""
331162,defibrotide,2021-07-09 10:47:40.763 +0700,2021-07-09 10:47:40.763 +0700,""
331215,dextrose,2021-07-09 10:47:40.784 +0700,2021-07-09 10:47:40.784 +0700,""
331255,diflucortolone,2021-07-09 10:47:40.797 +0700,2021-07-09 10:47:40.797 +0700,""
331315,diphtheria-hemophilus influenzae b-pertussisắtetanus-hepatitis b,2021-07-09 10:47:40.820 +0700,2021-07-09 10:47:40.820 +0700,""
330454,aluminium preparations,2021-07-09 10:47:40.421 +0700,2021-07-09 10:47:40.421 +0700,"[""nhôm preparations""]"
330693,boric acid,2021-07-09 10:47:40.548 +0700,2021-07-09 10:47:40.548 +0700,"[""acid boric""]"
330501,amrubicin,2021-07-09 10:47:40.449 +0700,2021-07-09 10:47:40.449 +0700,""
330543,artemotil,2021-07-09 10:47:40.471 +0700,2021-07-09 10:47:40.471 +0700,""
330596,barbital,2021-07-09 10:47:40.501 +0700,2021-07-09 10:47:40.501 +0700,""
330645,benzyl benzoate,2021-07-09 10:47:40.527 +0700,2021-07-09 10:47:40.527 +0700,""
330694,bornaprine,2021-07-09 10:47:40.548 +0700,2021-07-09 10:47:40.548 +0700,""
330742,buserelin,2021-07-09 10:47:40.567 +0700,2021-07-09 10:47:40.567 +0700,""
330790,calcium iopodate,2021-07-09 10:47:40.586 +0700,2021-07-09 10:47:40.586 +0700,""
330839,carfecillin,2021-07-09 10:47:40.608 +0700,2021-07-09 10:47:40.608 +0700,""
330887,cefotiam,2021-07-09 10:47:40.639 +0700,2021-07-09 10:47:40.639 +0700,""
330936,chloroprocaine,2021-07-09 10:47:40.658 +0700,2021-07-09 10:47:40.658 +0700,""
330985,cimicifugae rhizoma,2021-07-09 10:47:40.681 +0700,2021-07-09 10:47:40.681 +0700,""
331034,clomethiazole,2021-07-09 10:47:40.705 +0700,2021-07-09 10:47:40.705 +0700,""
331084,cồn 70°,2021-07-09 10:47:40.726 +0700,2021-07-09 10:47:40.726 +0700,""
331117,cyclopenthiazide,2021-07-09 10:47:40.743 +0700,2021-07-09 10:47:40.743 +0700,""
331163,deflazacort,2021-07-09 10:47:40.763 +0700,2021-07-09 10:47:40.763 +0700,""
331216,dextrothyroxine,2021-07-09 10:47:40.784 +0700,2021-07-09 10:47:40.784 +0700,""
331256,diflunisal,2021-07-09 10:47:40.797 +0700,2021-07-09 10:47:40.797 +0700,""
331314,diphtheria-hemophilus influenzae b-pertussis-poliomyelitisắtetanus-hepatitis b,2021-07-09 10:47:40.820 +0700,2021-07-09 10:47:40.820 +0700,""
330455,aluminum phosphat,2021-07-09 10:47:40.427 +0700,2021-07-09 10:47:40.427 +0700,"[""nhôm phosphat""]"
330502,amsacrine,2021-07-09 10:47:40.449 +0700,2021-07-09 10:47:40.449 +0700,""
330545,artenimol,2021-07-09 10:47:40.471 +0700,2021-07-09 10:47:40.471 +0700,""
330597,bari sulfat,2021-07-09 10:47:40.501 +0700,2021-07-09 10:47:40.501 +0700,""
330646,benzylpenicillin,2021-07-09 10:47:40.527 +0700,2021-07-09 10:47:40.527 +0700,""
330695,bortezomib,2021-07-09 10:47:40.549 +0700,2021-07-09 10:47:40.549 +0700,""
330743,buspirone,2021-07-09 10:47:40.567 +0700,2021-07-09 10:47:40.567 +0700,""
330791,calcium lactate gluconate,2021-07-09 10:47:40.586 +0700,2021-07-09 10:47:40.586 +0700,""
330840,carfilzomib,2021-07-09 10:47:40.608 +0700,2021-07-09 10:47:40.608 +0700,""
330888,cefoxitin,2021-07-09 10:47:40.640 +0700,2021-07-09 10:47:40.640 +0700,""
330937,chloropyramine,2021-07-09 10:47:40.658 +0700,2021-07-09 10:47:40.658 +0700,""
330986,cinacalcet,2021-07-09 10:47:40.681 +0700,2021-07-09 10:47:40.681 +0700,""
331035,clometocillin,2021-07-09 10:47:40.706 +0700,2021-07-09 10:47:40.706 +0700,""
331085,cồn boric,2021-07-09 10:47:40.726 +0700,2021-07-09 10:47:40.726 +0700,""
331118,cyclopentolate,2021-07-09 10:47:40.743 +0700,2021-07-09 10:47:40.743 +0700,""
331164,degarelix,2021-07-09 10:47:40.764 +0700,2021-07-09 10:47:40.764 +0700,""
331217,dezocine,2021-07-09 10:47:40.784 +0700,2021-07-09 10:47:40.784 +0700,""
331257,difluprednate,2021-07-09 10:47:40.797 +0700,2021-07-09 10:47:40.797 +0700,""
331310,diphtheria antitoxin,2021-07-09 10:47:40.818 +0700,2021-07-09 10:47:40.818 +0700,""
330456,alverin,2021-07-09 10:47:40.427 +0700,2021-07-09 10:47:40.427 +0700,"[""alverin cilrat"", ""alverine""]"
330457,alvimopan,2021-07-09 10:47:40.428 +0700,2021-07-09 10:47:40.428 +0700,""
330504,amyl nitrite,2021-07-09 10:47:40.450 +0700,2021-07-09 10:47:40.450 +0700,""
330550,artesunate,2021-07-09 10:47:40.472 +0700,2021-07-09 10:47:40.472 +0700,""
330598,barnidipine,2021-07-09 10:47:40.502 +0700,2021-07-09 10:47:40.502 +0700,""
330647,benzylthiouracil,2021-07-09 10:47:40.528 +0700,2021-07-09 10:47:40.528 +0700,""
330696,bosentan,2021-07-09 10:47:40.549 +0700,2021-07-09 10:47:40.549 +0700,""
330744,busulfan,2021-07-09 10:47:40.568 +0700,2021-07-09 10:47:40.568 +0700,""
330902,ceftobiprole medocaril,2021-07-09 10:47:40.646 +0700,2021-07-09 10:47:40.646 +0700,""
331000,cisplatin,2021-07-09 10:47:40.686 +0700,2021-07-09 10:47:40.686 +0700,""
331049,clorazepam,2021-07-09 10:47:40.715 +0700,2021-07-09 10:47:40.715 +0700,""
331099,creatinolfosfate,2021-07-09 10:47:40.732 +0700,2021-07-09 10:47:40.732 +0700,""
331177,deptropine,2021-07-09 10:47:40.767 +0700,2021-07-09 10:47:40.767 +0700,""
331227,dibotermin alfa,2021-07-09 10:47:40.786 +0700,2021-07-09 10:47:40.786 +0700,""
331287,dimethoxanate,2021-07-09 10:47:40.810 +0700,2021-07-09 10:47:40.810 +0700,""
330458,amantadine,2021-07-09 10:47:40.428 +0700,2021-07-09 10:47:40.428 +0700,""
330505,amylmetacresol,2021-07-09 10:47:40.450 +0700,2021-07-09 10:47:40.450 +0700,""
330551,articaine,2021-07-09 10:47:40.474 +0700,2021-07-09 10:47:40.474 +0700,""
330599,basiliximab,2021-07-09 10:47:40.502 +0700,2021-07-09 10:47:40.502 +0700,""
330648,bephenium,2021-07-09 10:47:40.529 +0700,2021-07-09 10:47:40.529 +0700,""
330745,butalamine,2021-07-09 10:47:40.568 +0700,2021-07-09 10:47:40.568 +0700,""
330793,calcium lactobionat,2021-07-09 10:47:40.590 +0700,2021-07-09 10:47:40.590 +0700,""
330889,cefozopran,2021-07-09 10:47:40.640 +0700,2021-07-09 10:47:40.640 +0700,""
330938,chloroquine,2021-07-09 10:47:40.658 +0700,2021-07-09 10:47:40.658 +0700,""
330987,cinchocaine,2021-07-09 10:47:40.681 +0700,2021-07-09 10:47:40.681 +0700,""
331036,clomifene,2021-07-09 10:47:40.706 +0700,2021-07-09 10:47:40.706 +0700,""
331086,cồn iod,2021-07-09 10:47:40.726 +0700,2021-07-09 10:47:40.726 +0700,""
331165,delamanid,2021-07-09 10:47:40.764 +0700,2021-07-09 10:47:40.764 +0700,""
331218,diacefyllin diphenhydramin,2021-07-09 10:47:40.784 +0700,2021-07-09 10:47:40.784 +0700,""
331258,digitalis antitoxin,2021-07-09 10:47:40.798 +0700,2021-07-09 10:47:40.798 +0700,""
331308,diphenoxylate,2021-07-09 10:47:40.817 +0700,2021-07-09 10:47:40.817 +0700,""
330841,carglumic acid,2021-07-09 10:47:40.608 +0700,2021-07-09 10:47:40.608 +0700,"[""acid carglumic""]"
330697,bosutinib,2021-07-09 10:47:40.549 +0700,2021-07-09 10:47:40.549 +0700,""
330459,ambazone,2021-07-09 10:47:40.428 +0700,2021-07-09 10:47:40.428 +0700,""
330506,amylocaine,2021-07-09 10:47:40.451 +0700,2021-07-09 10:47:40.451 +0700,""
330600,batroxobin,2021-07-09 10:47:40.502 +0700,2021-07-09 10:47:40.502 +0700,""
330649,bepridil,2021-07-09 10:47:40.529 +0700,2021-07-09 10:47:40.529 +0700,""
330698,b?t talc,2021-07-09 10:47:40.550 +0700,2021-07-09 10:47:40.550 +0700,""
330746,butalbital,2021-07-09 10:47:40.568 +0700,2021-07-09 10:47:40.568 +0700,""
330794,calcium laevulate,2021-07-09 10:47:40.590 +0700,2021-07-09 10:47:40.590 +0700,""
330842,carindacillin,2021-07-09 10:47:40.609 +0700,2021-07-09 10:47:40.609 +0700,""
330890,cefpiramide,2021-07-09 10:47:40.641 +0700,2021-07-09 10:47:40.641 +0700,""
330939,chlorothiazide,2021-07-09 10:47:40.659 +0700,2021-07-09 10:47:40.659 +0700,""
330988,cinchophen,2021-07-09 10:47:40.682 +0700,2021-07-09 10:47:40.682 +0700,""
331037,clomipramine,2021-07-09 10:47:40.708 +0700,2021-07-09 10:47:40.708 +0700,""
331087,conestat alfa,2021-07-09 10:47:40.726 +0700,2021-07-09 10:47:40.726 +0700,""
331119,cyclophosphamide,2021-07-09 10:47:40.744 +0700,2021-07-09 10:47:40.744 +0700,""
331166,delapril,2021-07-09 10:47:40.764 +0700,2021-07-09 10:47:40.764 +0700,""
331219,diacerein,2021-07-09 10:47:40.784 +0700,2021-07-09 10:47:40.784 +0700,""
331259,digitalis leaves,2021-07-09 10:47:40.798 +0700,2021-07-09 10:47:40.798 +0700,""
331317,diphtheria-hepatitis b-tetanus,2021-07-09 10:47:40.821 +0700,2021-07-09 10:47:40.821 +0700,""
330552,vitamin c,2021-07-09 10:47:40.475 +0700,2021-07-09 10:47:40.475 +0700,"[""ascorbic acid"", ""acid ascorbic""]"
330460,ambenonium,2021-07-09 10:47:40.429 +0700,2021-07-09 10:47:40.429 +0700,""
330507,anagrelide,2021-07-09 10:47:40.451 +0700,2021-07-09 10:47:40.451 +0700,""
330553,asenapine,2021-07-09 10:47:40.476 +0700,2021-07-09 10:47:40.476 +0700,""
330601,bazedoxifene,2021-07-09 10:47:40.502 +0700,2021-07-09 10:47:40.502 +0700,""
330650,beraprost,2021-07-09 10:47:40.530 +0700,2021-07-09 10:47:40.530 +0700,""
330699,botulinum antitoxin,2021-07-09 10:47:40.550 +0700,2021-07-09 10:47:40.550 +0700,""
330747,butamirate,2021-07-09 10:47:40.569 +0700,2021-07-09 10:47:40.569 +0700,""
330795,calcium levofolinate,2021-07-09 10:47:40.590 +0700,2021-07-09 10:47:40.590 +0700,""
330843,carisbamate,2021-07-09 10:47:40.609 +0700,2021-07-09 10:47:40.609 +0700,""
330940,chlorotrianisene,2021-07-09 10:47:40.659 +0700,2021-07-09 10:47:40.659 +0700,""
330989,cineole,2021-07-09 10:47:40.682 +0700,2021-07-09 10:47:40.682 +0700,""
331038,clomocycline,2021-07-09 10:47:40.708 +0700,2021-07-09 10:47:40.708 +0700,""
331088,conivaptan,2021-07-09 10:47:40.727 +0700,2021-07-09 10:47:40.727 +0700,""
331120,cycloserine,2021-07-09 10:47:40.745 +0700,2021-07-09 10:47:40.745 +0700,""
331167,delavirdine,2021-07-09 10:47:40.765 +0700,2021-07-09 10:47:40.765 +0700,""
331220,diamorphine,2021-07-09 10:47:40.785 +0700,2021-07-09 10:47:40.785 +0700,""
331260,digitoxin,2021-07-09 10:47:40.798 +0700,2021-07-09 10:47:40.798 +0700,""
331309,diphenylpyraline,2021-07-09 10:47:40.817 +0700,2021-07-09 10:47:40.817 +0700,""
330891,cefpirom,2021-07-09 10:47:40.641 +0700,2021-07-09 10:47:40.641 +0700,"[""cefpirome""]"
330461,ambrisentan,2021-07-09 10:47:40.429 +0700,2021-07-09 10:47:40.429 +0700,""
330508,anakinra,2021-07-09 10:47:40.451 +0700,2021-07-09 10:47:40.451 +0700,""
330554,asparaginase,2021-07-09 10:47:40.476 +0700,2021-07-09 10:47:40.476 +0700,""
330602,bcg vaccine,2021-07-09 10:47:40.503 +0700,2021-07-09 10:47:40.503 +0700,""
330651,berberin,2021-07-09 10:47:40.530 +0700,2021-07-09 10:47:40.530 +0700,""
330700,botulinum toxin,2021-07-09 10:47:40.550 +0700,2021-07-09 10:47:40.550 +0700,""
330748,butanilicaine,2021-07-09 10:47:40.569 +0700,2021-07-09 10:47:40.569 +0700,""
330796,calcium pangamate,2021-07-09 10:47:40.590 +0700,2021-07-09 10:47:40.590 +0700,""
330844,carisoprodol,2021-07-09 10:47:40.610 +0700,2021-07-09 10:47:40.610 +0700,""
330892,cefpodoxime,2021-07-09 10:47:40.641 +0700,2021-07-09 10:47:40.641 +0700,""
330941,chloroxylenol,2021-07-09 10:47:40.659 +0700,2021-07-09 10:47:40.659 +0700,""
330990,cinepazet,2021-07-09 10:47:40.682 +0700,2021-07-09 10:47:40.682 +0700,""
331039,clonazepam,2021-07-09 10:47:40.709 +0700,2021-07-09 10:47:40.709 +0700,""
331089,conjugated estrogens,2021-07-09 10:47:40.727 +0700,2021-07-09 10:47:40.727 +0700,""
331121,cyclosporine,2021-07-09 10:47:40.745 +0700,2021-07-09 10:47:40.745 +0700,""
331168,delorazepam,2021-07-09 10:47:40.765 +0700,2021-07-09 10:47:40.765 +0700,""
331222,diastase,2021-07-09 10:47:40.785 +0700,2021-07-09 10:47:40.785 +0700,""
331299,dinoprostone,2021-07-09 10:47:40.815 +0700,2021-07-09 10:47:40.815 +0700,""
330462,ambroxol,2021-07-09 10:47:40.429 +0700,2021-07-09 10:47:40.429 +0700,""
330555,aspartam,2021-07-09 10:47:40.477 +0700,2021-07-09 10:47:40.477 +0700,""
330603,becaplermin,2021-07-09 10:47:40.503 +0700,2021-07-09 10:47:40.503 +0700,""
330652,bergapten,2021-07-09 10:47:40.531 +0700,2021-07-09 10:47:40.531 +0700,""
330701,brentuximab vedotin,2021-07-09 10:47:40.550 +0700,2021-07-09 10:47:40.550 +0700,""
330749,butaperazine,2021-07-09 10:47:40.569 +0700,2021-07-09 10:47:40.569 +0700,""
330797,calcium pantothenate,2021-07-09 10:47:40.591 +0700,2021-07-09 10:47:40.591 +0700,""
330845,carmofur,2021-07-09 10:47:40.610 +0700,2021-07-09 10:47:40.610 +0700,""
330893,cefprozil,2021-07-09 10:47:40.642 +0700,2021-07-09 10:47:40.642 +0700,""
330991,cinepazide,2021-07-09 10:47:40.683 +0700,2021-07-09 10:47:40.683 +0700,""
331041,clonidine,2021-07-09 10:47:40.709 +0700,2021-07-09 10:47:40.709 +0700,""
331090,copper oleinate,2021-07-09 10:47:40.728 +0700,2021-07-09 10:47:40.728 +0700,""
331122,cyclothiazide,2021-07-09 10:47:40.746 +0700,2021-07-09 10:47:40.746 +0700,""
331169,demecarium,2021-07-09 10:47:40.765 +0700,2021-07-09 10:47:40.765 +0700,""
331302,dinoprost,2021-07-09 10:47:40.816 +0700,2021-07-09 10:47:40.816 +0700,""
330942,chlorphenamine,2021-07-09 10:47:40.660 +0700,2021-07-09 10:47:40.660 +0700,"[""clorpheniramin""]"
331221,diatrizoic acid,2021-07-09 10:47:40.785 +0700,2021-07-09 10:47:40.785 +0700,"[""acid diatrizoic""]"
330509,anastrozol,2021-07-09 10:47:40.452 +0700,2021-07-09 10:47:40.452 +0700,"[""anastrozole""]"
330463,amcinonide,2021-07-09 10:47:40.430 +0700,2021-07-09 10:47:40.430 +0700,""
330510,ancestim,2021-07-09 10:47:40.452 +0700,2021-07-09 10:47:40.452 +0700,""
330556,aspoxicillin,2021-07-09 10:47:40.478 +0700,2021-07-09 10:47:40.478 +0700,""
330604,beclamide,2021-07-09 10:47:40.503 +0700,2021-07-09 10:47:40.503 +0700,""
330653,besifloxacin,2021-07-09 10:47:40.531 +0700,2021-07-09 10:47:40.531 +0700,""
330702,bretylium tosilate,2021-07-09 10:47:40.551 +0700,2021-07-09 10:47:40.551 +0700,""
330750,butenafine,2021-07-09 10:47:40.569 +0700,2021-07-09 10:47:40.569 +0700,""
330798,calcium phosphate,2021-07-09 10:47:40.591 +0700,2021-07-09 10:47:40.591 +0700,""
330846,carmustine,2021-07-09 10:47:40.610 +0700,2021-07-09 10:47:40.610 +0700,""
330943,chlorphenesin,2021-07-09 10:47:40.660 +0700,2021-07-09 10:47:40.660 +0700,""
330992,cinnarizine,2021-07-09 10:47:40.683 +0700,2021-07-09 10:47:40.683 +0700,""
331040,clonixine,2021-07-09 10:47:40.710 +0700,2021-07-09 10:47:40.710 +0700,""
331091,copper sulfate,2021-07-09 10:47:40.728 +0700,2021-07-09 10:47:40.728 +0700,""
331123,cyfluthrin,2021-07-09 10:47:40.746 +0700,2021-07-09 10:47:40.746 +0700,""
331170,demeclocycline,2021-07-09 10:47:40.765 +0700,2021-07-09 10:47:40.765 +0700,""
331262,dihexyverine,2021-07-09 10:47:40.799 +0700,2021-07-09 10:47:40.799 +0700,""
330894,cefradin,2021-07-09 10:47:40.642 +0700,2021-07-09 10:47:40.642 +0700,"[""cefradine""]"
330464,amezinium metilsulfate,2021-07-09 10:47:40.430 +0700,2021-07-09 10:47:40.430 +0700,""
330511,ancrod,2021-07-09 10:47:40.452 +0700,2021-07-09 10:47:40.452 +0700,""
330557,astemizole,2021-07-09 10:47:40.478 +0700,2021-07-09 10:47:40.478 +0700,""
330607,beclometasone,2021-07-09 10:47:40.504 +0700,2021-07-09 10:47:40.504 +0700,""
330654,betacarotene,2021-07-09 10:47:40.531 +0700,2021-07-09 10:47:40.531 +0700,""
330703,briakinumab,2021-07-09 10:47:40.551 +0700,2021-07-09 10:47:40.551 +0700,""
330751,butobarbital,2021-07-09 10:47:40.570 +0700,2021-07-09 10:47:40.570 +0700,""
330799,calcium silicate,2021-07-09 10:47:40.591 +0700,2021-07-09 10:47:40.591 +0700,""
330847,caroverine,2021-07-09 10:47:40.613 +0700,2021-07-09 10:47:40.613 +0700,""
330895,cefroxadine,2021-07-09 10:47:40.642 +0700,2021-07-09 10:47:40.642 +0700,""
330944,chlorphenoxamine,2021-07-09 10:47:40.661 +0700,2021-07-09 10:47:40.661 +0700,""
330993,cinolazepam,2021-07-09 10:47:40.684 +0700,2021-07-09 10:47:40.684 +0700,""
331042,clopamide,2021-07-09 10:47:40.710 +0700,2021-07-09 10:47:40.710 +0700,""
331092,copper usnate,2021-07-09 10:47:40.729 +0700,2021-07-09 10:47:40.729 +0700,""
331124,cymarin,2021-07-09 10:47:40.747 +0700,2021-07-09 10:47:40.747 +0700,""
331171,demecolcine,2021-07-09 10:47:40.766 +0700,2021-07-09 10:47:40.766 +0700,""
331264,dihydrocodeine,2021-07-09 10:47:40.800 +0700,2021-07-09 10:47:40.800 +0700,""
331294,dimeticone,2021-07-09 10:47:40.814 +0700,2021-07-09 10:47:40.814 +0700,""
330465,amifampridine,2021-07-09 10:47:40.430 +0700,2021-07-09 10:47:40.430 +0700,""
330559,atenolol,2021-07-09 10:47:40.479 +0700,2021-07-09 10:47:40.479 +0700,""
330606,befunolol,2021-07-09 10:47:40.504 +0700,2021-07-09 10:47:40.504 +0700,""
330656,betaine,2021-07-09 10:47:40.532 +0700,2021-07-09 10:47:40.532 +0700,""
330705,brinase,2021-07-09 10:47:40.551 +0700,2021-07-09 10:47:40.551 +0700,""
330753,butorphanol,2021-07-09 10:47:40.570 +0700,2021-07-09 10:47:40.570 +0700,""
330800,camostat,2021-07-09 10:47:40.592 +0700,2021-07-09 10:47:40.592 +0700,""
330849,carumonam,2021-07-09 10:47:40.614 +0700,2021-07-09 10:47:40.614 +0700,""
